diggCount,followerCount,followingCount,friendCount,heart,heartCount,videoCount,commentSetting,downloadSetting,duetSetting,ftc,id,isADVirtual,openFavorite,privateAccount,relation,roomId,secUid,secret,stitchSetting,ttSeller,uniqueId,verified,start_time,end_time
4507,190900,384,0,2200000,2200000,43,0,0,0,False,7032835248908420101,False,False,False,0,7285859696329345798,MS4wLjABAAAAy5GGmmjsL-ZxqDkjpM_H6FQ97h0KYEEfYV5yDsL3MiG3AmgNHCOeFXAEhiLMI8gy,False,0,False,dimeloefra,False,1694710676,1696362608
333700,743000,608,0,20000000,20000000,111,0,0,0,False,6833202937298076678,False,False,False,0,MS4wLjABAAAAF_fPMgbirrrhG5Xxl-XI2fEJK2Gmcp0Cx8DsX_bLm_mR8ENHeUz-JElQ0FSUmt8q,False,0,False,saucysphinx,False,1694710676,1696362608
191,69300,829,0,530800,530800,111,0,0,0,False,7081858472496825349,False,False,False,0,MS4wLjABAAAANsp8uTALnJKnIWxAhxSd0rzeAPgxNZdN1Bl7QPw6AE8vYHUkvcTk65caXg8rZhJl,False,0,False,androfuror,False,1694710676,1696362608
20100,7500000,216,0,227100000,227100000,1228,0,0,0,False,6731864941773456389,False,False,False,0,MS4wLjABAAAAjJlaMeCNOodUXs7MbwtDcjUBcQ7t1cqt8NeM1RiHx9BbRHzPFFHdVGL9bbMFXBdn,False,0,False,realraywilliam,True,1694710676,1696362608
150,4,11,0,0,0,0,0,0,0,False,7279885618259002374,False,False,False,0,MS4wLjABAAAA2tuuTsIuuBi8BE9RCwMMgEILmvwDOCZL6lgY5rCurVh6wc245SD4kDLHBuEhThJF,False,0,False,derly.tatiana,False,1694710676,1696362608
34,243700,30,0,6900000,6900000,52,0,0,0,False,6940276220199306245,False,False,False,0,MS4wLjABAAAAP80GjSkGqqWI4kBnNCNAC8WF_6Sta_s4ZkjsxUmLh154s-4QRM2J_kdxU4eP8usL,False,0,False,ruslanguevara,False,1694710676,1696362608
21200,80,1565,0,2785,2785,92,0,0,0,False,6827175420170093574,False,False,False,0,MS4wLjABAAAAfStgfJ0zKTf0ByK5XVYOOYtGL9XCr-vqxnGvR48nIE2DIqWEOsOz-ivzxlaVmWG5,False,3,False,sofiia0909,False,1694710676,1696362608
0,217000,0,0,175900,175900,1,0,3,1,False,7160055509593965614,False,False,False,0,MS4wLjABAAAAv06z8v4luMbMIZQB5PAJdTzcz-tZOKCRqFiIanMtRROKmzMumKHokpMVPNDVrdYX,False,1,False,theofficialbotcatcher,False,1694710676,1696362608
59600,33,142,0,0,0,0,0,3,3,False,6577516383146934278,False,False,True,0,MS4wLjABAAAAZitsS698Bsrt2BZSyzfcTEBSuJGbm0XEe_Hg6VJ49FVv7jwTK9pT71bvgd7yy_lO,True,3,False,y_a.s.min,False,1694710676,1696362608
6073,909300,0,0,18500000,18500000,342,0,0,0,False,7199104096706905094,False,False,False,0,MS4wLjABAAAAjTv420Z74hFNkqahEd65yITpR7WFtVLrdhq7Puq5Ncq6mc_4NBXkcTTBaswgoGiH,False,0,False,python_is_trash,False,1694710676,1696362608
183200,1434,7222,0,225,225,12,0,0,0,False,180762956715012096,False,False,False,0,MS4wLjABAAAAFJAUWI3UrHfhwWAJLI9NEAAsI3orFhbY_FlWD1JAMCKPJXk6uBlZlT0Swn2gFREE,False,0,False,eduard3p4,False,1694710676,1696362608
