diggCount,followerCount,followingCount,friendCount,heart,heartCount,videoCount,commentSetting,downloadSetting,duetSetting,ftc,id,isADVirtual,openFavorite,privateAccount,relation,roomId,secUid,secret,stitchSetting,ttSeller,uniqueId,verified,start_time,end_time
1263,166900,140,0,1100000,1100000,49,0,0,3,False,6982271734163227653,False,False,False,0,7285843020117314310,MS4wLjABAAAApMrF1PxrG7fqSzktiba2c31J1PvI6XHYRTd7oG5_jKDcSfCpmo6GpS7jKjIyiC9A,False,3,False,zay_rbx,False,1695836921,1696028568
5,42900,1,0,333,333,2,0,0,0,False,6966241088660128769,False,False,False,0,MS4wLjABAAAAChWIc0yVV2uxQd1WSjJrWB5Z01RR47h6nYGI4uNjrYa_TF_y12TQ51tjmdIZ0kMc,False,0,False,andreafamilys,False,1695836921,1696028568
423,437900,3,0,8400000,8400000,165,0,3,0,False,7245880475343995931,False,False,False,0,MS4wLjABAAAAXDbrU822nll_4O42lU2T4Fm4YWZYGxat0zFSNWsDRUHOuVebHhLqwe4KenRWbmAq,False,0,False,molirjkkay4,False,1695836921,1696028568
9192,11400,51,0,36700,36700,93,0,0,0,False,7057977611200267269,False,False,False,0,7285810089658632965,MS4wLjABAAAAImdmxv4EqC8Z8D9aRwEsrseBGiAUHkPKsvmZmOsFVxR7K4FhCDQ6BnggIi6QhF7Q,False,0,False,katto_corp,False,1695836921,1696028568
1926,3500000,151,0,54600000,54600000,476,0,0,0,False,7023029001069462530,False,False,False,0,MS4wLjABAAAAL-AHMrpulk2Zb027KE-ttMMVkxOGV5O00HcASQDYgPe8AidMox-q0sMu1hGSg-8e,False,0,False,minecraft_anime_x_x,True,1695836921,1696028568
4657,3091,800,0,65000,65000,44,0,0,1,False,6753767853100745733,False,False,False,0,MS4wLjABAAAAm-JnhcywkESZSPOlN4p9Xx5wdaVG-PqdFbtFwXZorauBgW7YELSWy70th8gByvHq,False,1,False,marilynplay_,False,1695836921,1696028568
8,2957,3,0,301700,301700,160,0,0,0,False,7215097117172384774,False,False,False,0,MS4wLjABAAAA8VZHEi6uqSu72ikhVebSUg2dMK6-QEErC55DowCk9HIECek_Usnf5GhtZ-tYyDvZ,False,0,False,elfroggy3,False,1695836921,1696028568
5947,101200,1490,0,209500,209500,24,0,3,3,False,7047684603968898054,False,False,False,0,MS4wLjABAAAA8D5rgrd-OeVY6sYgaXrDbj9jgSQMnqAH-yBoVb_U-rOx90wpN13De6IBp_GssJus,False,3,False,gonzalo_mvp_,False,1695836921,1696028568
4498,2296,2876,0,1047,1047,42,0,0,0,False,7196490778159023109,False,False,False,0,MS4wLjABAAAAJa9FTOt8gKycTTjHKCWXgh0TiA-cY4qvP8-kqdwSnpzJKtBDfM-vvY3y1ov7naTm,False,0,False,bia.oliveira.2023,False,1695836921,1696028568
2365,12100000,83,0,70900000,70900000,290,0,0,0,False,6594564324101259269,False,False,False,0,MS4wLjABAAAA3CADTySpu-rufWvgoTnM_-tVMKnzvR-AXP3qjDTdbJ-EBYqUtxcvyyT96fGmwOxz,False,0,False,jankyandguggimon,True,1695836921,1696028568
5773,4300000,57,0,50600000,50600000,189,0,0,0,False,6794112236366955526,False,False,False,0,MS4wLjABAAAA3extz5TjmCOXeKcxjromM-SLgouibVQLuTu7MMYB_2zKcS00n63AsIH33f7fmx67,False,0,False,ego_film,False,1695836921,1696028568
