diggCount,followerCount,followingCount,friendCount,heart,heartCount,videoCount,commentSetting,downloadSetting,duetSetting,ftc,id,isADVirtual,openFavorite,privateAccount,relation,secUid,secret,stitchSetting,ttSeller,uniqueId,verified,start_time,end_time
11,2696,783,0,885,885,24,0,0,0,False,7056222960461792262,False,False,False,0,MS4wLjABAAAARhLFRlOuFziqrKy8Fl7qBcftn4u7PbIvXqbnYMdUzXvRq1QHgyAqGZIoy6ub-vVm,False,0,False,imstyl8,False,1698960146,1698961388
1,369,0,0,104,104,6,0,0,0,False,7296693905629758497,False,False,False,0,MS4wLjABAAAAkQqR3rCWlH6AdiLL7iqiXf-4x_bmomJ9K01vCAAoy7UFRmzEEH3Bwjf_eEeCfSQT,False,0,False,colorstv13,False,1698960146,1698961388
377,331,81,0,2799,2799,42,0,0,0,False,7020734662763447298,False,False,False,0,MS4wLjABAAAAUy3sqM9lAFlXlFEQDLaNj2G6x9skyWplfXDXR8dZjQ5zHuwapveUGdbOw1h1Ud5-,False,0,False,ysorkunnn0,False,1698960146,1698961388
2461,1102,18,0,0,0,0,0,0,0,False,6814401477626823685,False,False,False,0,MS4wLjABAAAAtKNKeUt_AYPzuQ3FCEtVvELlfbIfxRLuKEHB3L2VzZDLnnas8ps3JhHYNg_ZBjPz,False,0,False,selimaydogmus,False,1698960146,1698961388
5358,5288,4064,0,11800,11800,32,0,0,0,False,6905514485998666758,False,False,False,0,MS4wLjABAAAAbw3fPFFLTlZQOFWCbjULZ-KT4uD5vWLGS5HVY9MHvuWBOdTdOlMKGdTRJyJXeaC6,False,0,False,dirklenkner,False,1698960146,1698961388
13,2124,37,0,814,814,86,0,0,0,False,7208792914419057665,False,False,False,0,MS4wLjABAAAAtorXMxzwMM7Z4oZsQNQ0hNgAQ7uK_I2dYQvLKG-197BLllYkJdGPJyIok-4ORiFN,False,0,False,betasahabatlaut,False,1698960146,1698961388
3496,1295,40,0,4571,4571,2,0,0,0,False,6641761099505254405,False,False,False,0,MS4wLjABAAAAXtCjeR_CsI7CeuFlVLQaXTrQ9z1IqEy1Glzabi_bVFUmhF2jx-amwSNIC0M5Aukj,False,0,False,mariin3_,False,1698960146,1698961388
2855,3014,992,0,2591,2591,77,0,3,0,False,6642827367180173318,False,False,False,0,MS4wLjABAAAA-5okbpPKQL8wHXA3_FhcuMK9sxN-bcuVBW0CMZ9Cmhx3ZOqX14g_4xmzyBEjWbKA,False,0,False,foodplaywithjae,False,1698960146,1698961388
47,5106,148,0,544,544,2,0,0,0,False,7234976359218283526,False,False,False,0,MS4wLjABAAAASry_NcpL2X_PQ2q0xEGjcTpZFlxQLFx9BJj1CeZwb5Ct4voMrlKqidEVX1EG_NM5,False,0,False,ramirami12gmail.com0,False,1698960146,1698961388
3229,11000,6229,0,56600,56600,828,0,0,0,False,6637831096607195141,False,False,False,0,MS4wLjABAAAAa0i1ygJCSES0o2Dq0oV8zPlkBd5aLBeDjKvsl5dw2GeWjcU3UKS3Zpaal4ic_h5v,False,0,False,mister_clot,False,1698960146,1698961388
11300,4829,1776,0,4835,4835,60,0,0,0,False,6891820290545353734,False,False,False,0,MS4wLjABAAAA4jwWr5bsZwupPiCDbvPLRTDmnJ0aFZBuVVZXB01eCeA0K89Se_uR5ulS0pYpPlub,False,0,False,aliciapg07,False,1698960146,1698961388
1,1091,314,0,0,0,0,0,0,0,False,7288872566063760390,False,False,False,0,MS4wLjABAAAAqHuPHEiTXMVcdqJEpneDNiYp9IDwVo_a3fBAcmA_z6LQmqaWcMRHEjPPt4hYnj-a,False,0,False,s0y.tu.pap,False,1698960146,1698961388
4610,2154,671,0,19700,19700,82,1,3,1,False,6998150525574349830,False,False,False,0,7297677156719987462,MS4wLjABAAAAywvNLCWtRdqDlWy7deMSI3lpoL4vuxgXC7UGWjpmo2Sd0hljmxw6ZcKpCP9hB-fT,False,3,False,asi87_67,False,1698960146,1698961388
740,3516,236,0,6535,6535,237,0,0,0,False,6988299234055848966,False,False,False,0,MS4wLjABAAAA1973G-Fb8iJ7z6v4vWvSIVqfPvixZpZcV4J-Nt6P-o2vd5MN4YHEbBeZX9grmzDx,False,0,False,mcdoimproviso,False,1698960146,1698961388
514,5604,76,0,12800,12800,38,3,0,0,False,7116609071448622086,False,False,False,0,MS4wLjABAAAA_vnFzdkrewwamylIfy6TetW6Ecb0bCxguHKh3cmQaAtDAmQk_UffePeg2YfnTEEO,False,0,False,vargasramos19,False,1698960146,1698961388
362300,97000,443,0,558700,558700,311,0,0,0,False,6678992231435518982,False,False,False,0,MS4wLjABAAAAcdUF3ID63d-gNamOiVk85tLyN_zNbwcK4fyLYDsngs4hbwov4_4uPbcR-7QTK78D,False,0,False,xitsheinz_official7x,False,1698960146,1698961388
0,1056,2,0,0,0,0,0,0,0,False,7296942773336015880,False,False,False,0,MS4wLjABAAAAUTqshHJ46zHGhua3kk7sDfrrb2-pPuYrZAx12WflvZwIIFbIqgRB5VFDlQzppi_Y,False,0,False,k7l3bkcvu62,False,1698960146,1698961388
9309,3154,215,0,8454,8454,4,0,0,0,False,7108026492025979910,False,False,False,0,MS4wLjABAAAAz6IzTjjdEMGuHvrPPtxRTSHCAnJOmgak48qE2UbF5f7cufbCpNghm4mhmS1J9MmN,False,0,False,zambriss,False,1698960146,1698961388
133,1038,49,0,1964,1964,30,0,0,0,False,6532189744154022927,False,False,False,0,MS4wLjABAAAAC09rIfegaMJV2opZyAOaQmTerxhFZ65VTGcOae4w_L2bK-bGJMEbP0J2CERj8ykV,False,0,False,viruzxmp,False,1698960146,1698961388
0,2008,0,0,12,12,3,0,0,0,False,7290535295262147590,False,False,False,0,MS4wLjABAAAA1LotvUuBz7txg3RQsRQdcamravNrOXKlnDC78rsL3HiCXIUbODUlHUoqKftfi9Gk,False,0,False,sistema2180,False,1698960146,1698961388
1436,1360,865,0,2676,2676,293,0,0,0,False,6860996905515041798,False,False,False,0,MS4wLjABAAAAuii1gsfRiQ_I5IIajOrQoGUe7ANm6srC89hfERiWlfD6uT6dcCHBqHhtayySloPl,False,0,False,glennheimdal,False,1698960146,1698961388
282,6266,365,0,4013,4013,14,0,0,0,False,7282110246087099435,False,False,False,0,MS4wLjABAAAAGV_8iyGanZ-p9uXeDVws_VU9BFvhYpkfdYkRNdIxGymYIA7rKcIW5TNiukgsoUi1,False,0,False,ania852a,False,1698960146,1698961388
